88 	 0.7940	0.0069	 
89 	 0.7916	0.0081	 
90 	 0.7960	0.0077	 
91 	 0.7861	0.0073	 
92 	 0.7911	0.0064	 
93 	 0.7887	0.0083	 
94 	 0.7856	0.0072	 
95 	 0.7919	0.0081	 
96 	 0.7936	0.0076	 
97 	 0.7910	0.0073	 
98 	 0.7887	0.0073	 
99 	 0.7896	0.0091	 
100 	 0.7901	0.0088	 
101 	 0.7890	0.0093	 
102 	 0.7914	0.0081	 
103 	 0.7905	0.0082	 
104 	 0.7864	0.0082	 
105 	 0.7895	0.0078	 
106 	 0.7917	0.0082	 
107 	 0.7961	0.0065	 
108 	 0.7952	0.0076	 
109 	 0.7947	0.0079	 
110 	 0.7920	0.0086	 
111 	 0.7897	0.0083	 
112 	 0.7923	0.0093	 
113 	 0.7886	0.0105	 
114 	 0.7890	0.0082	 
115 	 0.7905	0.0083	 
116 	 0.7917	0.0097	 
117 	 0.7909	0.0080	 
118 	 0.7906	0.0101	 
119 	 0.7930	0.0080	 
120 	 0.7899	0.0090	 
121 	 0.7871	0.0101	 
122 	 0.7880	0.0082	 
123 	 0.7880	0.0094	 
124 	 0.7859	0.0100	 
125 	 0.7829	0.0100	 
126 	 0.7873	0.0104	 
127 	 0.7865	0.0112	 
128 	 0.7862	0.0092	 
129 	 0.7850	0.0101	 
130 	 0.7894	0.0095	 
131 	 0.7845	0.0106	 
132 	 0.7863	0.0109	 
133 	 0.7886	0.0087	 
134 	 0.7889	0.0088	 
135 	 0.7883	0.0089	 
136 	 0.7908	0.0098	 
137 	 0.7896	0.0104	 
138 	 0.7920	0.0112	 
139 	 0.7879	0.0100	 
140 	 0.7851	0.0101	 
141 	 0.7877	0.0110	 
142 	 0.7853	0.0092	 
143 	 0.7876	0.0097	 
144 	 0.7849	0.0106	 
145 	 0.7859	0.0119	 
146 	 0.7905	0.0115	 
147 	 0.7872	0.0105	 
148 	 0.7881	0.0120	 
149 	 0.7891	0.0111	 
150 	 0.7854	0.0097	 
151 	 0.7884	0.0087	 
152 	 0.7874	0.0112	 
153 	 0.7903	0.0099	 
154 	 0.7898	0.0109	 
155 	 0.7867	0.0105	 
156 	 0.7812	0.0127	 
157 	 0.7836	0.0115	 
158 	 0.7856	0.0099	 
159 	 0.7867	0.0091	 
160 	 0.7861	0.0108	 
161 	 0.7839	0.0085	 
162 	 0.7817	0.0117	 
163 	 0.7835	0.0119	 
164 	 0.7812	0.0098	 
165 	 0.7883	0.0092	 
166 	 0.7857	0.0110	 
167 	 0.7849	0.0097	 
168 	 0.7878	0.0115	 
169 	 0.7910	0.0110	 
170 	 0.7873	0.0105	 
171 	 0.7847	0.0100	 
172 	 0.7866	0.0093	 
173 	 0.7829	0.0105	 
174 	 0.7870	0.0113	 
175 	 0.7826	0.0109	 
176 	 0.7870	0.0100	 
177 	 0.7850	0.0119	 
178 	 0.7870	0.0104	 
179 	 0.7868	0.0127	 
180 	 0.7839	0.0104	 
181 	 0.7841	0.0116	 
182 	 0.7875	0.0109	 
183 	 0.7890	0.0111	 
184 	 0.7844	0.0091	 
185 	 0.7869	0.0124	 
186 	 0.7882	0.0107	 
187 	 0.7897	0.0120	 
188 	 0.7867	0.0112	 
189 	 0.7851	0.0107	 
190 	 0.7896	0.0114	 
191 	 0.7874	0.0112	 
192 	 0.7889	0.0119	 
193 	 0.7893	0.0129	 
194 	 0.7885	0.0109	 
195 	 0.7889	0.0132	 
196 	 0.7873	0.0113	 
197 	 0.7859	0.0126	 
198 	 0.7875	0.0123	 
199 	 0.7867	0.0120	 
200 	 0.7874	0.0115	 
201 	 0.7863	0.0125	 
202 	 0.7882	0.0120	 
203 	 0.7877	0.0126	 
204 	 0.7896	0.0109	 
205 	 0.7856	0.0113	 
206 	 0.7883	0.0118	 
207 	 0.7842	0.0132	 
208 	 0.7860	0.0131	 
209 	 0.7887	0.0118	 
210 	 0.7892	0.0143	 
211 	 0.7855	0.0119	 
212 	 0.7853	0.0136	 
213 	 0.7814	0.0129	 
214 	 0.7856	0.0134	 
215 	 0.7882	0.0142	 
216 	 0.7868	0.0122	 
217 	 0.7884	0.0123	 
218 	 0.7860	0.0127	 
219 	 0.7884	0.0113	 
220 	 0.7888	0.0128	 
221 	 0.7900	0.0132	 
222 	 0.7888	0.0122	 
223 	 0.7929	0.0143	 
224 	 0.7849	0.0141	 
225 	 0.7863	0.0147	 
226 	 0.7850	0.0124	 
227 	 0.7833	0.0137	 
228 	 0.7823	0.0149	 
229 	 0.7828	0.0134	 
230 	 0.7861	0.0139	 
231 	 0.7868	0.0150	 
232 	 0.7906	0.0128	 
233 	 0.7886	0.0148	 
234 	 0.7874	0.0149	 
235 	 0.7841	0.0150	 
236 	 0.7835	0.0149	 
237 	 0.7841	0.0152	 
238 	 0.7897	0.0152	 
239 	 0.7845	0.0136	 
240 	 0.7839	0.0134	 
241 	 0.7834	0.0149	 
242 	 0.7849	0.0150	 
243 	 0.7861	0.0158	 
244 	 0.7882	0.0156	 
245 	 0.7866	0.0140	 
246 	 0.7883	0.0146	 
247 	 0.7846	0.0157	 
248 	 0.7856	0.0135	 
249 	 0.7897	0.0155	 
250 	 0.7862	0.0138	 
251 	 0.7870	0.0142	 
252 	 0.7839	0.0143	 
253 	 0.7884	0.0140	 
254 	 0.7877	0.0149	 
255 	 0.7852	0.0167	 
256 	 0.7845	0.0175	 
257 	 0.7901	0.0163	 
258 	 0.7874	0.0178	 
259 	 0.7892	0.0138	 
260 	 0.7878	0.0164	 
261 	 0.7882	0.0150	 
262 	 0.7872	0.0160	 
263 	 0.7871	0.0163	 
264 	 0.7888	0.0160	 
265 	 0.7918	0.0174	 
266 	 0.7877	0.0156	 
267 	 0.7893	0.0166	 
268 	 0.7881	0.0173	 
269 	 0.7865	0.0166	 
270 	 0.7869	0.0154	 
271 	 0.7841	0.0174	 
272 	 0.7803	0.0160	 
273 	 0.7819	0.0150	 
274 	 0.7862	0.0141	 
275 	 0.7850	0.0141	 
276 	 0.7864	0.0176	 
277 	 0.7868	0.0182	 
278 	 0.7878	0.0151	 
279 	 0.7848	0.0173	 
280 	 0.7883	0.0146	 
281 	 0.7883	0.0145	 
282 	 0.7851	0.0155	 
283 	 0.7892	0.0171	 
284 	 0.7920	0.0164	 
285 	 0.7863	0.0144	 
286 	 0.7846	0.0152	 
287 	 0.7850	0.0160	 
288 	 0.7915	0.0151	 
289 	 0.7882	0.0169	 
290 	 0.7885	0.0149	 
291 	 0.7859	0.0163	 
292 	 0.7890	0.0152	 
293 	 0.7876	0.0152	 
294 	 0.7896	0.0150	 
295 	 0.7876	0.0166	 
296 	 0.7867	0.0166	 
297 	 0.7887	0.0157	 
298 	 0.7895	0.0160	 
299 	 0.7879	0.0151	 
300 	 0.7845	0.0169	 
301 	 0.7813	0.0167	 
302 	 0.7868	0.0156	 
303 	 0.7872	0.0164	 
304 	 0.7885	0.0154	 
305 	 0.7848	0.0178	 
306 	 0.7856	0.0147	 
307 	 0.7858	0.0153	 
308 	 0.7847	0.0175	 
309 	 0.7845	0.0163	 
310 	 0.7844	0.0166	 
311 	 0.7847	0.0166	 
312 	 0.7865	0.0179	 
313 	 0.7821	0.0159	 
314 	 0.7848	0.0153	 
315 	 0.7837	0.0150	 
316 	 0.7848	0.0148	 
317 	 0.7823	0.0151	 
318 	 0.7858	0.0167	 
319 	 0.7848	0.0167	 
320 	 0.7861	0.0183	 
321 	 0.7877	0.0161	 
322 	 0.7878	0.0171	 
323 	 0.7911	0.0175	 
324 	 0.7887	0.0150	 
325 	 0.7935	0.0153	 
326 	 0.7877	0.0160	 
327 	 0.7838	0.0181	 
328 	 0.7882	0.0158	 
329 	 0.7890	0.0155	 
330 	 0.7885	0.0162	 
331 	 0.7899	0.0162	 
332 	 0.7856	0.0180	 
333 	 0.7860	0.0163	 
334 	 0.7864	0.0158	 
335 	 0.7850	0.0175	 
336 	 0.7886	0.0161	 
337 	 0.7904	0.0157	 
338 	 0.7899	0.0179	 
339 	 0.7911	0.0168	 
340 	 0.7875	0.0157	 
341 	 0.7887	0.0176	 
342 	 0.7887	0.0185	 
343 	 0.7904	0.0168	 
344 	 0.7858	0.0176	 
345 	 0.7859	0.0162	 
346 	 0.7918	0.0159	 
347 	 0.7872	0.0177	 
348 	 0.7903	0.0200	 
349 	 0.7861	0.0180	 
350 	 0.7812	0.0179	 
351 	 0.7897	0.0193	 
352 	 0.7862	0.0158	 
353 	 0.7852	0.0181	 
354 	 0.7866	0.0189	 
355 	 0.7882	0.0190	 
356 	 0.7860	0.0189	 
357 	 0.7868	0.0200	 
358 	 0.7867	0.0159	 
359 	 0.7858	0.0183	 
360 	 0.7900	0.0194	 
361 	 0.7851	0.0178	 
362 	 0.7872	0.0188	 
363 	 0.7864	0.0184	 
364 	 0.7847	0.0187	 
365 	 0.7877	0.0198	 
366 	 0.7821	0.0180	 
367 	 0.7859	0.0178	 
368 	 0.7875	0.0194	 
369 	 0.7843	0.0205	 
370 	 0.7845	0.0203	 
371 	 0.7824	0.0219	 
372 	 0.7831	0.0219	 
373 	 0.7845	0.0213	 
374 	 0.7871	0.0187	 
375 	 0.7854	0.0192	 
376 	 0.7852	0.0188	 
377 	 0.7842	0.0204	 
378 	 0.7818	0.0194	 
379 	 0.7840	0.0206	 
380 	 0.7876	0.0192	 
381 	 0.7847	0.0211	 
382 	 0.7841	0.0212	 
383 	 0.7835	0.0220	 
384 	 0.7869	0.0212	 
385 	 0.7811	0.0227	 
386 	 0.7830	0.0198	 
387 	 0.7826	0.0213	 
388 	 0.7870	0.0206	 
389 	 0.7888	0.0195	 
390 	 0.7874	0.0203	 
391 	 0.7868	0.0217	 
392 	 0.7884	0.0217	 
393 	 0.7835	0.0207	 
394 	 0.7826	0.0223	 
395 	 0.7833	0.0198	 
396 	 0.7806	0.0210	 
397 	 0.7886	0.0204	 
398 	 0.7866	0.0211	 
399 	 0.7876	0.0222	 
400 	 0.7873	0.0208	 
401 	 0.7822	0.0196	 
402 	 0.7868	0.0202	 
403 	 0.7815	0.0204	 
404 	 0.7820	0.0214	 
405 	 0.7846	0.0211	 
406 	 0.7820	0.0210	 
407 	 0.7820	0.0209	 
408 	 0.7858	0.0216	 
409 	 0.7875	0.0213	 
410 	 0.7846	0.0226	 
411 	 0.7824	0.0206	 
412 	 0.7868	0.0199	 
413 	 0.7848	0.0208	 
414 	 0.7822	0.0192	 
415 	 0.7848	0.0219	 
416 	 0.7822	0.0221	 
417 	 0.7840	0.0226	 
418 	 0.7852	0.0241	 
419 	 0.7871	0.0219	 
420 	 0.7858	0.0237	 
421 	 0.7863	0.0221	 
422 	 0.7885	0.0230	 
423 	 0.7840	0.0211	 
424 	 0.7846	0.0202	 
425 	 0.7846	0.0218	 
426 	 0.7823	0.0229	 
427 	 0.7823	0.0229	 
428 	 0.7804	0.0225	 
429 	 0.7845	0.0206	 
430 	 0.7823	0.0244	 
431 	 0.7824	0.0221	 
432 	 0.7813	0.0203	 
433 	 0.7848	0.0231	 
434 	 0.7807	0.0215	 
435 	 0.7802	0.0213	 
436 	 0.7830	0.0225	 
437 	 0.7803	0.0191	 
438 	 0.7823	0.0195	 
439 	 0.7771	0.0174	 
440 	 0.7805	0.0190	 
441 	 0.7795	0.0196	 
442 	 0.7843	0.0220	 
443 	 0.7857	0.0218	 
444 	 0.7846	0.0223	 
445 	 0.7877	0.0219	 
446 	 0.7878	0.0217	 
447 	 0.7863	0.0208	 
448 	 0.7865	0.0200	 
449 	 0.7870	0.0215	 
450 	 0.7872	0.0224	 
451 	 0.7906	0.0210	 
452 	 0.7814	0.0210	 
453 	 0.7850	0.0228	 
454 	 0.7855	0.0209	 
455 	 0.7892	0.0205	 
456 	 0.7837	0.0236	 
457 	 0.7839	0.0209	 
458 	 0.7786	0.0228	 
459 	 0.7869	0.0215	 
460 	 0.7866	0.0216	 
461 	 0.7786	0.0230	 
462 	 0.7802	0.0211	 
463 	 0.7851	0.0198	 
464 	 0.7828	0.0214	 
465 	 0.7844	0.0237	 
466 	 0.7857	0.0222	 
467 	 0.7853	0.0207	 
468 	 0.7818	0.0217	 
469 	 0.7811	0.0205	 
470 	 0.7814	0.0209	 
471 	 0.7844	0.0226	 
472 	 0.7890	0.0216	 
473 	 0.7867	0.0239	 
474 	 0.7860	0.0223	 
475 	 0.7835	0.0237	 
476 	 0.7845	0.0245	 
477 	 0.7872	0.0213	 
478 	 0.7843	0.0221	 
479 	 0.7827	0.0238	 
480 	 0.7798	0.0211	 
481 	 0.7795	0.0208	 
482 	 0.7850	0.0205	 
483 	 0.7831	0.0215	 
484 	 0.7840	0.0237	 
485 	 0.7818	0.0248	 
486 	 0.7859	0.0221	 
487 	 0.7795	0.0234	 
488 	 0.7793	0.0213	 
489 	 0.7787	0.0231	 
490 	 0.7827	0.0211	 
491 	 0.7827	0.0219	 
492 	 0.7773	0.0220	 
493 	 0.7810	0.0226	 
494 	 0.7807	0.0200	 
495 	 0.7822	0.0206	 
496 	 0.7830	0.0200	 
497 	 0.7817	0.0222	 
498 	 0.7811	0.0210	 
499 	 0.7809	0.0215	 
500 	 0.7765	0.0237	 
501 	 0.7785	0.0207	 
502 	 0.7789	0.0236	 
503 	 0.7772	0.0211	 
504 	 0.7750	0.0230	 
505 	 0.7773	0.0228	 
506 	 0.7809	0.0241	 
507 	 0.7833	0.0266	 
508 	 0.7830	0.0236	 
509 	 0.7836	0.0230	 
510 	 0.7784	0.0229	 
511 	 0.7815	0.0229	 
512 	 0.7810	0.0251	 
513 	 0.7819	0.0240	 
514 	 0.7824	0.0242	 
515 	 0.7816	0.0252	 
516 	 0.7830	0.0239	 
517 	 0.7818	0.0265	 
518 	 0.7829	0.0242	 
519 	 0.7844	0.0221	 
520 	 0.7798	0.0262	 
521 	 0.7873	0.0245	 
522 	 0.7841	0.0249	 
523 	 0.7786	0.0236	 
524 	 0.7803	0.0238	 
525 	 0.7804	0.0239	 
526 	 0.7822	0.0246	 
527 	 0.7821	0.0259	 
528 	 0.7836	0.0248	 
529 	 0.7839	0.0240	 
530 	 0.7836	0.0246	 
531 	 0.7869	0.0250	 
532 	 0.7844	0.0265	 
533 	 0.7838	0.0268	 
534 	 0.7804	0.0244	 
535 	 0.7790	0.0244	 
536 	 0.7813	0.0255	 
537 	 0.7831	0.0268	 
538 	 0.7823	0.0248	 
539 	 0.7789	0.0239	 
540 	 0.7779	0.0233	 
541 	 0.7800	0.0247	 
542 	 0.7830	0.0235	 
543 	 0.7811	0.0218	 
544 	 0.7799	0.0235	 
545 	 0.7766	0.0243	 
546 	 0.7800	0.0232	 
547 	 0.7843	0.0241	 
548 	 0.7816	0.0247	 
549 	 0.7847	0.0216	 
550 	 0.7858	0.0232	 
551 	 0.7843	0.0243	 
552 	 0.7802	0.0249	 
553 	 0.7819	0.0255	 
554 	 0.7850	0.0271	 
555 	 0.7832	0.0262	 
556 	 0.7829	0.0231	 
557 	 0.7824	0.0259	 
558 	 0.7792	0.0264	 
559 	 0.7785	0.0254	 
560 	 0.7805	0.0247	 
561 	 0.7758	0.0275	 
562 	 0.7767	0.0269	 
563 	 0.7835	0.0253	 
564 	 0.7813	0.0257	 
565 	 0.7838	0.0268	 
566 	 0.7793	0.0266	 
567 	 0.7784	0.0270	 
568 	 0.7818	0.0279	 
569 	 0.7796	0.0287	 
570 	 0.7818	0.0266	 
571 	 0.7850	0.0267	 
572 	 0.7857	0.0254	 
573 	 0.7858	0.0258	 
574 	 0.7843	0.0249	 
575 	 0.7804	0.0270	 
576 	 0.7813	0.0261	 
577 	 0.7810	0.0289	 
578 	 0.7830	0.0256	 
579 	 0.7809	0.0270	 
580 	 0.7848	0.0287	 
581 	 0.7838	0.0269	 
582 	 0.7835	0.0270	 
583 	 0.7847	0.0279	 
584 	 0.7800	0.0263	 
585 	 0.7835	0.0284	 
586 	 0.7789	0.0268	 
587 	 0.7816	0.0258	 
588 	 0.7755	0.0260	 
589 	 0.7789	0.0258	 
590 	 0.7779	0.0262	 
591 	 0.7788	0.0259	 
592 	 0.7821	0.0280	 
593 	 0.7812	0.0264	 
594 	 0.7832	0.0277	 
595 	 0.7823	0.0250	 
596 	 0.7835	0.0278	 
597 	 0.7833	0.0275	 
598 	 0.7847	0.0273	 
599 	 0.7871	0.0268	 
600 	 0.7867	0.0249	 
601 	 0.7869	0.0282	 
602 	 0.7890	0.0271	 
603 	 0.7827	0.0282	 
604 	 0.7821	0.0269	 
605 	 0.7875	0.0261	 
606 	 0.7812	0.0255	 
607 	 0.7825	0.0266	 
608 	 0.7827	0.0277	 
609 	 0.7852	0.0273	 
610 	 0.7853	0.0272	 
611 	 0.7801	0.0252	 
612 	 0.7852	0.0282	 
613 	 0.7775	0.0262	 
614 	 0.7785	0.0277	 
615 	 0.7826	0.0285	 
616 	 0.7892	0.0278	 
617 	 0.7835	0.0291	 
618 	 0.7810	0.0267	 
619 	 0.7841	0.0266	 
620 	 0.7794	0.0265	 
621 	 0.7866	0.0265	 
622 	 0.7824	0.0264	 
623 	 0.7820	0.0257	 
624 	 0.7800	0.0263	 
625 	 0.7819	0.0237	 
626 	 0.7823	0.0272	 
627 	 0.7814	0.0271	 
628 	 0.7800	0.0257	 
629 	 0.7817	0.0284	 
630 	 0.7834	0.0268	 
631 	 0.7815	0.0282	 
632 	 0.7862	0.0268	 
633 	 0.7811	0.0268	 
634 	 0.7798	0.0285	 
635 	 0.7800	0.0251	 
636 	 0.7828	0.0262	 
637 	 0.7832	0.0270	 
638 	 0.7827	0.0276	 
639 	 0.7853	0.0278	 
640 	 0.7810	0.0271	 
641 	 0.7761	0.0253	 
642 	 0.7800	0.0257	 
643 	 0.7836	0.0283	 
644 	 0.7820	0.0263	 
645 	 0.7808	0.0265	 
646 	 0.7799	0.0273	 
647 	 0.7779	0.0280	 
648 	 0.7796	0.0235	 
649 	 0.7756	0.0267	 
650 	 0.7795	0.0297	 
651 	 0.7811	0.0277	 
652 	 0.7835	0.0279	 
653 	 0.7796	0.0273	 
654 	 0.7816	0.0269	 
655 	 0.7819	0.0265	 
656 	 0.7793	0.0252	 
657 	 0.7796	0.0263	 
658 	 0.7810	0.0261	 
659 	 0.7832	0.0290	 
660 	 0.7788	0.0292	 
661 	 0.7775	0.0284	 
662 	 0.7829	0.0281	 
663 	 0.7775	0.0278	 
664 	 0.7772	0.0261	 
665 	 0.7758	0.0287	 
666 	 0.7743	0.0277	 
667 	 0.7771	0.0276	 
668 	 0.7788	0.0266	 
669 	 0.7773	0.0266	 
670 	 0.7814	0.0245	 
671 	 0.7801	0.0269	 
672 	 0.7833	0.0260	 
673 	 0.7811	0.0251	 
674 	 0.7832	0.0267	 
675 	 0.7830	0.0261	 
676 	 0.7806	0.0283	 
677 	 0.7830	0.0272	 
678 	 0.7858	0.0275	 
679 	 0.7826	0.0266	 
680 	 0.7795	0.0260	 
681 	 0.7816	0.0256	 
682 	 0.7804	0.0266	 
683 	 0.7793	0.0274	 
684 	 0.7794	0.0249	 
685 	 0.7826	0.0272	 
686 	 0.7817	0.0282	 
687 	 0.7842	0.0290	 
688 	 0.7749	0.0284	 
689 	 0.7837	0.0266	 
690 	 0.7810	0.0297	 
691 	 0.7817	0.0295	 
692 	 0.7770	0.0269	 
693 	 0.7767	0.0316	 
694 	 0.7837	0.0278	 
695 	 0.7812	0.0282	 
696 	 0.7815	0.0311	 
697 	 0.7784	0.0293	 
698 	 0.7785	0.0309	 
699 	 0.7821	0.0295	 
700 	 0.7796	0.0268	 
701 	 0.7796	0.0288	 
702 	 0.7789	0.0285	 
703 	 0.7779	0.0285	 
704 	 0.7753	0.0279	 
705 	 0.7765	0.0292	 
706 	 0.7806	0.0281	 
707 	 0.7762	0.0280	 
708 	 0.7803	0.0299	 
709 	 0.7776	0.0275	 
710 	 0.7805	0.0289	 
711 	 0.7765	0.0287	 
712 	 0.7756	0.0302	 
713 	 0.7775	0.0287	 
714 	 0.7781	0.0266	 
715 	 0.7819	0.0289	 
716 	 0.7793	0.0296	 
717 	 0.7809	0.0290	 
718 	 0.7783	0.0288	 
719 	 0.7781	0.0299	 
720 	 0.7794	0.0292	 
721 	 0.7772	0.0286	 
722 	 0.7763	0.0286	 
723 	 0.7712	0.0286	 
724 	 0.7726	0.0273	 
725 	 0.7728	0.0258	 
726 	 0.7764	0.0286	 
727 	 0.7753	0.0277	 
728 	 0.7789	0.0277	 
729 	 0.7789	0.0268	 
730 	 0.7825	0.0268	 
731 	 0.7790	0.0277	 
732 	 0.7809	0.0284	 
733 	 0.7804	0.0304	 
734 	 0.7791	0.0307	 
735 	 0.7807	0.0286	 
736 	 0.7775	0.0310	 
737 	 0.7780	0.0316	 
738 	 0.7793	0.0302	 
739 	 0.7825	0.0328	 
740 	 0.7808	0.0312	 
741 	 0.7810	0.0285	 
742 	 0.7796	0.0316	 
743 	 0.7794	0.0292	 
744 	 0.7773	0.0288	 
745 	 0.7821	0.0294	 
746 	 0.7797	0.0283	 
747 	 0.7790	0.0284	 
748 	 0.7795	0.0272	 
749 	 0.7799	0.0301	 
750 	 0.7809	0.0295	 
751 	 0.7787	0.0312	 
752 	 0.7782	0.0293	 
753 	 0.7752	0.0283	 
754 	 0.7813	0.0287	 
755 	 0.7805	0.0258	 
756 	 0.7773	0.0293	 
757 	 0.7777	0.0281	 
758 	 0.7796	0.0298	 
759 	 0.7775	0.0268	 
760 	 0.7811	0.0295	 
761 	 0.7752	0.0270	 
762 	 0.7794	0.0294	 
763 	 0.7788	0.0289	 
764 	 0.7779	0.0289	 
765 	 0.7805	0.0301	 
766 	 0.7764	0.0293	 
767 	 0.7774	0.0273	 
768 	 0.7764	0.0307	 
769 	 0.7751	0.0275	 
770 	 0.7794	0.0295	 
771 	 0.7797	0.0319	 
772 	 0.7778	0.0324	 
773 	 0.7767	0.0316	 
774 	 0.7800	0.0291	 
775 	 0.7769	0.0318	 
776 	 0.7766	0.0304	 
777 	 0.7775	0.0299	 
778 	 0.7779	0.0296	 
779 	 0.7790	0.0293	 
780 	 0.7779	0.0302	 
781 	 0.7824	0.0314	 
782 	 0.7803	0.0319	 
783 	 0.7779	0.0300	 
784 	 0.7779	0.0303	 
785 	 0.7780	0.0311	 
786 	 0.7778	0.0308	 
787 	 0.7759	0.0315	 
788 	 0.7731	0.0300	 
789 	 0.7746	0.0289	 
790 	 0.7786	0.0299	 
791 	 0.7773	0.0290	 
792 	 0.7769	0.0304	 
793 	 0.7761	0.0311	 
794 	 0.7792	0.0291	 
795 	 0.7778	0.0314	 
796 	 0.7746	0.0308	 
797 	 0.7798	0.0299	 
798 	 0.7797	0.0315	 
799 	 0.7781	0.0330	 
800 	 0.7804	0.0331	 
801 	 0.7734	0.0330	 
802 	 0.7786	0.0304	 
803 	 0.7803	0.0319	 
804 	 0.7806	0.0312	 
805 	 0.7772	0.0323	 
806 	 0.7812	0.0297	 
807 	 0.7784	0.0306	 
808 	 0.7795	0.0315	 
809 	 0.7760	0.0303	 
810 	 0.7778	0.0310	 
811 	 0.7788	0.0311	 
812 	 0.7783	0.0315	 
813 	 0.7768	0.0314	 
814 	 0.7745	0.0316	 
815 	 0.7793	0.0331	 
816 	 0.7773	0.0335	 
817 	 0.7763	0.0350	 
818 	 0.7777	0.0309	 
819 	 0.7745	0.0327	 
820 	 0.7745	0.0343	 
821 	 0.7727	0.0342	 
822 	 0.7789	0.0347	 
823 	 0.7731	0.0323	 
824 	 0.7734	0.0328	 
825 	 0.7780	0.0338	 
826 	 0.7774	0.0338	 
827 	 0.7755	0.0333	 
828 	 0.7754	0.0327	 
829 	 0.7763	0.0304	 
830 	 0.7784	0.0341	 
831 	 0.7785	0.0344	 
832 	 0.7832	0.0323	 
833 	 0.7788	0.0311	 
834 	 0.7787	0.0338	 
835 	 0.7754	0.0332	 
836 	 0.7752	0.0345	 
837 	 0.7735	0.0343	 
838 	 0.7725	0.0337	 
839 	 0.7708	0.0338	 
840 	 0.7748	0.0340	 
841 	 0.7753	0.0345	 
842 	 0.7737	0.0338	 
843 	 0.7736	0.0365	 
844 	 0.7739	0.0355	 
845 	 0.7732	0.0342	 
846 	 0.7785	0.0344	 
847 	 0.7732	0.0340	 
848 	 0.7777	0.0348	 
849 	 0.7709	0.0335	 
850 	 0.7724	0.0320	 
851 	 0.7714	0.0369	 
852 	 0.7710	0.0357	 
853 	 0.7773	0.0345	 
854 	 0.7775	0.0352	 
855 	 0.7762	0.0317	 
856 	 0.7752	0.0341	 
857 	 0.7713	0.0327	 
858 	 0.7723	0.0330	 
859 	 0.7706	0.0368	 
860 	 0.7760	0.0332	 
861 	 0.7780	0.0365	 
862 	 0.7765	0.0365	 
863 	 0.7735	0.0362	 
864 	 0.7734	0.0373	 
865 	 0.7761	0.0354	 
866 	 0.7774	0.0378	 
867 	 0.7741	0.0345	 
868 	 0.7767	0.0345	 
869 	 0.7764	0.0371	 
870 	 0.7723	0.0340	 
871 	 0.7734	0.0351	 
872 	 0.7746	0.0369	 
873 	 0.7760	0.0359	 
874 	 0.7755	0.0356	 
